居酒屋でアルコールを注文したときに出てくる、前菜の入った小皿を何というでしょう？	つきだし(お通し)	ツキダシ
いわゆる徳川御三卿とは、清水、田安と何でしょう？	一橋	イチキョウ
早稲田大学ラグビー部が日本一になったときにだけ歌うという、部歌(ぶか)のタイトルを何というでしょう？	『荒ぶる』	スサブル
草もちの中に入れたり、もぐさの原料として使われる、キク科の植物といえば何でしょう？	よもぎ	ヨモギ
おじさんを襲うことを「おやじ狩り」といいますが、山などへ紅葉(こうよう)を見にいくことを特に何狩りというでしょう？	もみじ狩り	モミジカリ
英語で「錐(きり)」という意味の、ドライ・ジンをライムジュースで割って作られるカクテルは何でしょう？	ギムレット	ギムレット
フランス語で｢新しい芸術｣という意味の、19世紀にフランスやベルギーで起こった芸術運動を何というでしょう？	アール・ヌーヴォー	アールヌーヴォー
日本の童歌『ずいずいずっころばし』の唄に出てくるお味噌は、どんな味噌でしょう？	ゴマ味噌	ゴマミソ
屋号を萬屋(よろずや)という、映画『ピンポン』やドラマ『HR』などで人気の若手歌舞伎役者は誰でしょう？	(二世)中村獅童	ナカムラシドウ
正式名を「絶滅のおそれのある野生動物の種の国際取引に関する条約」という条約を、調印された都市の名から何というでしょう？	ワシントン条約	ワシントンジョウヤク
日本人でノーベル文学賞を受賞した作家は、川端康成と誰でしょう？	大江健三郎	オオエケンザブロウ
プロレスで、悪役のレスラーをヒールといいますが、善玉のレスラーを何というでしょう？	ベビーフェイス	ベビーフェイス
長さでは100分の1寸、重さでは100分の1匁、そしてお金では100分の1円を1とする単位は何でしょう？	銭	セン
ノーベル賞の6つの部門のうち、今までに日本人が1度も受賞したことがないのは何でしょう？	経済学賞	ケイザイガクショウ
コーヒーの積み出し港として知られるサントスは、ブラジルの何という都市にあるでしょう？	サンパウロ	サンパウロ
首の下と肩を結ぶ、ゆるくS字にカーブした骨を何というでしょう？	鎖骨	サコツ
衣類や家具を少しずつ売りながら食いつなぐ生活のことを、ある植物の名を取って何生活というでしょう？	タケノコ生活	タケノコセイカツ
Y字型の支軸にゴムを張り、石などを飛ばす子どもの玩具といえば何でしょう？	ぱちんこ	パチンコ
デンマークの考古学者・トムセンの「三時代区分法」で、「石器時代」と「鉄器時代」の間にあたるのは何時代でしょう？	青銅器時代	セイドウキジダイ
サッカーで、パスされたボールを体に当てて受け止めることを何というでしょう？	トラッピング(トラップ)	トラップ
楽器で「ド」の音から一オクターブ高い「ド」の音まで音程を上げた場合、音波の振動数は何倍になるでしょう？	2倍	2バイ
歴代自由民主党総裁のうち、ただひとり総理大臣になったことがないのは誰でしょう？	河野洋平	コウノヨウヘイ
日本の鉄道で、現在一番長い路線は東北本線ではなくなりました。京都と幡生(はたぶ)を結ぶ何線でしょう？	山陰本線	サンインホンセン
高知県の民謡『よさこい節』で、月の名所と歌われている海岸はどこでしょう？	桂浜	カツラハマ
もとは歌舞伎や寄席のいちばん最後の出し物のことで、現在ではテレビ番組『笑点』の名物コーナーとしてもおなじみなのは何でしょう？	大喜利(大切り)	ダイギリ
メガネのパーツで、耳にかける「つる」の部分を何というでしょう？	テンプル	テンプル
愛知県生まれの児童文学者で、『おじいさんのランプ』『ごんぎつね』などの作品で知られるのは誰でしょう？	新美南吉	ニイミナンキチ
バレーボールのVリーグは、現在男女とも何チームで行われているでしょう？	8チーム	8チーム
型の古くなった洋服などに手を加え、再び着られるようにすることを英語で何というでしょう？	リフォーム	リフォーム
世界の自動車メーカーで、「ボルボ」といえばスウェーデンですが、「ヒュンダイ」といえばどこの国のメーカーでしょう？	韓国	カンコク
1867年3月30日に、アメリカがロシアから720万ドルで購入した地域はどこでしょう？	アラスカ	アラスカ
寒暖計の目盛で、摂氏が0度となっている時、華氏では何度となっているでしょう？	32度	32ド
忙しく動き回ることを、太鼓の音に例えて「何舞い」というでしょう？	てんてこ舞い	テンテコマイ
今年は未年ですが、昔の時刻で「未(ヒツジ)の刻」といえば現在の何時頃にあたるでしょう？	午後2時(14時)	ゴゴ2ジ
「日本が近代国家になるには漢字教育が負担になる」と漢字不要説を唱えていた、日本の初代文部大臣は誰でしょう？	森有礼	モリアリノリ
カヌーで、転覆した時にカヌーから出ずに回転して起き上がるテクニックを何というでしょう？	エスキモーロール	エスキモーロール
「オペレーティング・システム」という言葉を略した、コンピュータの基本ソフトをあらわす用語は何でしょう？	OS	OS
マラソンなどで一気に何人もの選手を追い抜くことを、ある野菜を使って何というでしょう？	ごぼう抜き	ゴボウヌキ
