abcgo2003-00205	自分が犯した罪や過ちで苦しむ事を「身から出た錆」といいますが、この「身」とは何のことでしょう？	日本刀	ニッポンガタナ
abcgo2003-00206	童話「ムーミン物語」やサンタクロースの故郷として知られる北欧の国で、首都をヘルシンキに置くのはどこでしょう？	フィンランド	フィンランド
abcgo2003-00207	A.J.マックリーン、ケヴィン・リチャードソン、ハウィー・ドロー、ニック・カーター、ブライアン・リッテレルの5人からなる、アメリカの人気コーラス・グループは何でしょう？	バックストリート・ボーイズ	バックストリートボーイズ
abcgo2003-00208	ハリウッド映画で『フォー・ルームス』『フィフス・エレメント』『シックス・センス』といったら、共通して出演している俳優は誰でしょう？	ブルース・ウィリス	ブルースウィリス
abcgo2003-00209	999人の幽霊が住んでいるという設定の、東京ディズニーランドの人気アトラクションは何でしょう？	ホーンテッド・マンション	ホーンテッドマンション
abcgo2003-00210	東京モスリン亀戸工場で働く女性の悲惨な姿を描いた、細井和喜蔵の記録文学は何でしょう？	女工哀史	ジョコウアイシ
abcgo2003-00211	大相撲の番付で、所属する力士の数が最も多い位といえば何でしょう？	序二段	ツイデニダン
abcgo2003-00212	エーゲ海北部のサモトラケ島で発見された彫刻で知られる、ギリシャ神話の勝利の女神は何でしょう？	ニケ	ニケ
abcgo2003-00213	イギリスの通貨単位はポンドですが、フランスの通貨単位は何でしょう？	ユーロ	ユーロ
abcgo2003-00214	もともとは江戸時代に防火の目的で作られた幅のある道のことで、現在では名古屋や上野に地名として残っているものは何でしょう？	広小路	ヒロコウジ
abcgo2003-00215	全天88星座のうち、名前がひらがな1文字で表されるのはや座、ほ座と何座でしょう？	ろ座	ロザ
abcgo2003-00216	食後の軽い運動を「腹ごなし」といいますが、相手を押さえつけるような態度をとることを「何ごなし」というでしょう？	頭ごなし	アタマゴナシ
abcgo2003-00217	英語では「ブローガン(Blow Gun)」という、細長い筒に矢を入れ、息を吹き込んで的に当てる遊びを日本語で何というでしょう？	吹き矢	フキヤ
abcgo2003-00218	三本の矢の教訓で知られる毛利元就の孫にあたる、関ヶ原の戦いで西軍の総大将を務めた武将は誰でしょう？	毛利輝元	モウリテルモト
abcgo2003-00219	ラグビーで、フォワード8人のまとめ役となり、スクラムをコントロールする花形的ポジションといえば何でしょう？	ナンバーエイト	ナンバーエイト
abcgo2003-00220	コンピュータの中央処理装置と主記憶装置の中間に用意され、頻繁に用いるデータを一時的に蓄える高速メモリは何でしょう？	キャッシュ･メモリ (cache memory)	キャッシュメモリ
abcgo2003-00221	産業の形態が次第に第1次産業から第2次、第3次へと移行していくことを、何の法則というでしょう？	ペティ・クラークの法則	ペティクラークノホウソク
abcgo2003-00222	エジプトにある山で、旧約聖書でモーゼが「十戒」を授かった山といえばどこでしょう？	シナイ山	シナイサン
abcgo2003-00223	88星座を五十音順に並べたとき、最初にくる星座は何でしょう？	アンドロメダ座	アンドロメダザ
abcgo2003-00224	考え方が保守的な人のことを「コンサバ」といいますが、これは何という英単語の略でしょう？	コンサバーティブ	コンサバーティブ
abcgo2003-00225	囲炉裏によく見られる、鍋などを釣り、上下に動かすことで火との距離を調節出来るもののことを何というでしょう？	自在鉤	ジザイカギ
abcgo2003-00226	代表作に『銀河帝国の興亡』や『わたしはロボット』があり、「ロボット工学の3原則」を提唱したことでも知られるロシア生まれのアメリカのSF作家は誰でしょう？	アイザック・アシモフ	アイザックアシモフ
abcgo2003-00227	歌手の音域に合わせて、曲全体のキーをそのまま高く、または低くすることを何というでしょう？	移調	イチョウ
abcgo2003-00228	昨年のベルリン国際映画祭でアニメとして初めて金熊賞を獲得した、宮崎駿監督の映画は何でしょう？	千と千尋の神隠し	セントチヒロノカミガクシ
abcgo2003-00229	会社の形態を大きく4つに分けると、「株式会社」「有限会社」「合資会社」と何でしょう？	合名会社	ゴウメイカイシャ
abcgo2003-00230	木曽川、長良川などの下流地域に多く見られる、洪水を防ぐために村落が人工堤防で囲まれた土地のことを何というでしょう？	輪中	ワジュウ
abcgo2003-00231	フロンティア電子論で世界的に注目され、1981年に日本人で初めてノーベル化学賞を受賞した京都大学名誉教授は誰でしょう？	福井謙一	フクイケンイチ
abcgo2003-00232	春、菜の花が咲く頃に降る長雨を特に「何梅雨」というでしょう？	菜種梅雨	ナタネヅユ
abcgo2003-00233	居酒屋でアルコールを注文したときに出てくる、前菜の入った小皿を何というでしょう？	つきだし(お通し)	ツキダシ
abcgo2003-00234	いわゆる徳川御三卿とは、清水、田安と何でしょう？	一橋	イチキョウ
abcgo2003-00235	早稲田大学ラグビー部が日本一になったときにだけ歌うという、部歌(ぶか)のタイトルを何というでしょう？	『荒ぶる』	スサブル
abcgo2003-00236	草もちの中に入れたり、もぐさの原料として使われる、キク科の植物といえば何でしょう？	よもぎ	ヨモギ
abcgo2003-00237	おじさんを襲うことを「おやじ狩り」といいますが、山などへ紅葉(こうよう)を見にいくことを特に何狩りというでしょう？	もみじ狩り	モミジカリ
abcgo2003-00238	英語で「錐(きり)」という意味の、ドライ・ジンをライムジュースで割って作られるカクテルは何でしょう？	ギムレット	ギムレット
abcgo2003-00239	フランス語で｢新しい芸術｣という意味の、19世紀にフランスやベルギーで起こった芸術運動を何というでしょう？	アール・ヌーヴォー	アールヌーヴォー
abcgo2003-00240	日本の童歌『ずいずいずっころばし』の唄に出てくるお味噌は、どんな味噌でしょう？	ゴマ味噌	ゴマミソ
abcgo2003-00241	屋号を萬屋(よろずや)という、映画『ピンポン』やドラマ『HR』などで人気の若手歌舞伎役者は誰でしょう？	(二世)中村獅童	ナカムラシドウ
abcgo2003-00242	正式名を「絶滅のおそれのある野生動物の種の国際取引に関する条約」という条約を、調印された都市の名から何というでしょう？	ワシントン条約	ワシントンジョウヤク
abcgo2003-00243	日本人でノーベル文学賞を受賞した作家は、川端康成と誰でしょう？	大江健三郎	オオエケンザブロウ
abcgo2003-00244	プロレスで、悪役のレスラーをヒールといいますが、善玉のレスラーを何というでしょう？	ベビーフェイス	ベビーフェイス
abcgo2003-00245	長さでは100分の1寸、重さでは100分の1匁、そしてお金では100分の1円を1とする単位は何でしょう？	銭	セン
abcgo2003-00246	ノーベル賞の6つの部門のうち、今までに日本人が1度も受賞したことがないのは何でしょう？	経済学賞	ケイザイガクショウ
abcgo2003-00247	コーヒーの積み出し港として知られるサントスは、ブラジルの何という都市にあるでしょう？	サンパウロ	サンパウロ
abcgo2003-00248	首の下と肩を結ぶ、ゆるくS字にカーブした骨を何というでしょう？	鎖骨	サコツ
abcgo2003-00249	衣類や家具を少しずつ売りながら食いつなぐ生活のことを、ある植物の名を取って何生活というでしょう？	タケノコ生活	タケノコセイカツ
